,IDENT,NAME,LATITUDE,LONGITUDE,ICAO_ID,DECLINATION
17552,U07,Bullfrog Basin,37.54582361111111,-110.71319916666668,,10.15458
17553,PN48,Bullfly,40.708525,-75.68655555555556,,-11.83089
17554,8AK7,Bullen Point Air Force Station,70.17277777777778,-146.83611111111108,PABU,16.86207
17555,2WI9,Bulldog Ranch,43.75997694444445,-89.63484583333334,,-2.71411
17556,8TN9,Bull Run,35.515555555555565,-89.67777777777779,,-1.87312
17557,VG33,Bull Farm,37.154586111111115,-75.95687444444445,,-11.03602
17558,OH13,Bulick Fld,40.767875,-81.05869583333333,,-8.61268
17559,24CO,Building 910,40.066374166666655,-105.20609888888887,,8.02603
17560,52VA,Building 250,38.7598375,-77.50637833333333,,-10.45754
17561,9NR8,Buie Fld,34.792163888888886,-79.19789444444444,,-8.81717
17562,U03,Buhl Muni,42.5973888888889,-114.80063888888887,,12.43998
17563,15IN,Bugtown,38.15055555555556,-87.84027777777777,,-3.43293
17564,PA68,Bugs,40.714264166666666,-75.30434555555556,,-12.03187
17565,8TA8,Bufords Fld,31.16907861111111,-94.53242555555555,,1.57365
17566,35GA,Buford Precinct,34.09787861111111,-84.01240722222222,,-5.63703
17567,BQR,Buffalo-Lancaster Rgnl,42.92205555555555,-78.61197222222222,KBQR,-10.61659
17568,AK35,Buffalo Row,64.0388625,-145.7389472222222,,17.03592
17569,8VG4,Buffalo Ridge,37.60530555555556,-79.01636111111111,,-9.36668
17570,BUF,Buffalo Niagara Intl,42.94041666666666,-78.73058333333333,KBUF,-10.54699
17571,CFE,Buffalo Muni,45.15883333333333,-93.84330555555556,KCFE,0.51174
17572,H17,Buffalo Muni,37.65408333333333,-93.087,,0.38880
17573,BFK,Buffalo Muni,36.863301388888885,-99.61873055555556,KBFK,4.68376
17574,MN03,Buffalo Hospital,45.193847222222225,-93.86975833333332,,0.53019
17575,56NK,Buffalo General Hospital,42.90111666666667,-78.86648888888888,,-10.45369
17576,4NC8,Buffalo Creek,35.42236222222222,-80.62062305555554,,-8.03262
17577,TE45,Buffalo Chips Airpark,32.46986166666667,-97.46529777777779,,3.32005
17578,9G0,Buffalo Airfield,42.86199388888889,-78.71658444444445,,-10.53869
17579,1.00E+07,Buffalo,35.063888888888876,-101.87758333333332,,5.87878
17580,7CO3,Buffalo,39.31555555555556,-104.71222222222221,,7.69806
17581,OA12,Buena Vista Farm,39.334444444444436,-84.07,,-6.30181
17582,33KS,Buena Terra,39.153054444444436,-95.60942361111113,,2.10237
17583,WA97,Buena,46.44318361111111,-120.34089055555555,,14.76838
17584,5CT6,Buell Farm,41.91952777777777,-72.11841666666666,,-13.77699
17585,II03,Buell,39.19861111111111,-85.1363888888889,,-5.52157
17586,1KS8,Buehler,38.51529694444445,-100.99459583333334,,5.57021
17587,54OH,Buehler,41.1233825,-84.61773194444444,,-6.18133
17588,10WI,Buds Landing,45.115814722222225,-88.18954666666669,,-4.06600
17589,MD39,Buds Ferry,38.52095388888889,-77.251925,,-10.56045
17590,9FD9,Buddy's Ag Service,30.12244861111111,-82.96790722222222,,-5.82479
17591,TX05,Bud Dryden,30.260486111111113,-97.62527777777777,,3.39999
17592,OA17,Bucyrus Community Hospital,40.81816388888889,-82.98013611111111,,-7.30505
17593,WN09,Bucky's Airpark,44.164444444444435,-89.50805555555556,,-2.86720
17594,7PS8,Bucktail Medical Center,41.32718611111112,-77.73621666666666,,-10.81053
17595,7XA4,Buckshot Ranch,31.161305555555554,-97.30241666666666,,3.22021
17596,00N,Bucks,39.47302777777778,-75.18441666666666,,-11.85155
17597,40OH,Bucks,41.45116361111111,-81.234825,,-8.61999
17598,8FD1,Buckner,30.09883833333333,-82.92762833333333,,-5.84756
17599,34TX,Buckmaster,32.62707722222222,-97.78364166666668,,3.50704
17600,8K0,Bucklin,37.545694444444436,-99.64216666666668,,4.72035
17601,BKF,Buckley AFB,39.70176111111111,-104.75196111111113,KBKF,7.75445
17602,TX12,Buckle L Ranch East,34.27893888888889,-100.0928527777778,,4.86519
17603,BVK,Buckland,65.98155555555556,-161.14913888888887,PABL,10.70502
17604,FL59,Buckingham Fld,26.643405,-81.71035972222222,,-6.16766
17605,VA97,Buckingham County Rescue Squad,37.53720555555555,-78.47788055555556,,-9.67909
17606,78B,Buckhorn Camps,45.65421416666666,-68.94948777777778,,-15.85264
17607,BXK,Buckeye Muni,33.42041666666666,-112.68618083333334,KBXK,10.16956
17608,9OA5,Buckeye,39.9617025,-82.54065916666667,,-7.46861
17609,TE39,Bucker Fld,33.44227222222222,-97.27237777777779,,3.21125
17610,TE74,Bucker Fld,32.95361111111111,-95.86694444444444,,2.35865
17611,18AR,Buck Mountain,36.344166666666666,-93.83166666666666,,0.95941
17612,WI74,Buck Knob,44.66786111111111,-91.89111111111113,,-1.01076
17613,95VA,Buck Hollar,36.62319361111111,-79.35585527777778,,-9.00156
17614,4TN2,Buck Creek Ranch,35.883401944444444,-84.96884222222222,,-5.20796
17615,AK98,Buck Creek,65.63867194444445,-167.48580694444442,,7.59690
17616,7ND5,Buchmiller,47.35971888888889,-99.62261611111109,,4.92579
17617,9WI3,Buchholz Farm,44.285548055555545,-87.98676472222222,,-4.09955
17618,CCR,Buchanan Fld,37.98965666666667,-122.05690222222222,KCCR,13.23317
17619,56FL,Buchanan,30.876152777777783,-87.20810555555555,,-3.14028
17620,X36,Buchan,26.990080555555558,-82.37401777777777,,-5.80148
17621,9TA6,Buccaneer Shore Facility,28.97691333333333,-95.3174375,,2.10105
17622,MA54,B-Town,42.30009138888889,-72.42619611111111,,-13.73125
17623,1CN6,Btnw Ppr,34.28194444444444,-117.74972222222222,,11.63845
17624,51MA,Bsas# 2,42.67258333333333,-70.62208333333331,,-14.53272
17625,13WV,Bsa Summit Bechtel Reserve,37.889161111111115,-81.1205583333333,,-8.08695
17626,ND09,Bryn,47.18865,-98.165575,,3.82053
17627,UT26,Bryce Woodland Estates Landing Strip,37.58442555555556,-112.39242694444445,,10.75689
17628,BCE,Bryce Canyon,37.706446388888885,-112.14579880555556,KBCE,10.69275
17629,TS03,Bryant's Landing,32.06153666666666,-97.73780388888888,,3.47521
17630,O57,Bryant Fld,38.26465363888889,-119.22273111111113,,12.75733
17631,AL26,Bryant Culberson,33.20595166666667,-87.52778333333332,,-3.15383
17632,FRN,Bryant AAF,61.265899305555564,-149.65330763888892,PAFR,15.43643
17633,20NE,Bryan Meml Hospital,40.79588333333333,-96.65199166666667,,2.80226
17634,47NE,Bryan Lgh Medical Center,40.789625,-96.698275,,2.83472
17635,39AR,Bryan Fld,34.91159722222222,-91.83708333333333,,-0.33546
17636,WN87,Bryan,47.20857333333333,-122.09261444444445,,15.30681
17637,92MN,Brutlag Farms,46.01440416666666,-96.10172416666666,,2.25033
17638,4IL7,Brussels,38.94583333333333,-90.58722222222221,,-1.49665
17639,20KT,Brushy Fork Fld,37.680638888888886,-86.46931944444445,,-4.36961
17640,69XS,Brushy Creek,33.75340277777778,-96.8302472222222,,2.94460
17641,5WA9,Brush Prairie Aerodrome,45.7238888888889,-122.54444444444445,,15.04110
17642,7V5,Brush Muni,40.264361111111114,-103.57563888888888,,7.16583
17643,8IN7,Brush Creek,39.045277777777784,-85.51527777777778,,-5.22784
17644,NR15,Brunswick Nuclear Plant Helipad,33.95340916666667,-78.01239472222224,,-9.39163
17645,12NR,Brunswick Novant Medical Center,34.02994777777778,-78.26056527777777,,-9.25917
17646,27NC,Brunswick Media Center,33.95072777777778,-78.02443333333333,,-9.38429
17647,BQK,Brunswick Golden Isles,31.259034694444445,-81.46631583333334,KBQK,-6.92349
17648,BXM,Brunswick Exec,43.89235511111111,-69.93882969444445,KBXM,-15.06630
17649,LVL,Brunswick County,36.77283333333333,-77.79424999999998,KLVL,-9.95388
17650,8TS3,Bruner,31.390179166666666,-95.47328166666668,,2.14160
17651,SD35,Bruch Airfield,44.49416666666666,-103.39444444444445,,7.37892
17652,U63,Bruce Meadows,44.41545916666666,-115.31677111111112,,12.95768
17653,E30,Bruce Fld,31.674472222222228,-99.977,,4.70757
17654,MBO,Bruce Campbell Fld,32.43866666666666,-90.10311111111109,KMBO,-1.34685
17655,52LA,Bruce Beard,30.048375,-93.10925,,0.73720
17656,SC55,Broxton Bridge Plantation,33.009366666666665,-81.04786388888887,,-7.42188
17657,BWD,Brownwood Rgnl,31.79361111111111,-98.9565,KBWD,4.15821
17658,BRO,Brownsville/South Padre Island Intl,25.90613888888889,-97.426,KBRO,3.31244
17659,PS24,Brownsville General Hospital,40.00368555555556,-79.87560166666665,,-9.24544
17660,2CL1,Brownsville,39.455222222222226,-121.29163888888887,,13.41699
17661,MO75,Brownsberger,38.3050225,-94.05327611111109,,1.04052
17662,32MS,Browns Landing,31.19416666666667,-89.9525,,-1.35411
17663,95AK,Brown's Homestead,61.472619444444454,-149.98246944444443,,15.33593
17664,CO63,Brown's Fort,38.49638555555556,-105.31110249999999,,7.92541
17665,4WA1,Brown's Cape Horn,45.60833333333333,-122.19694444444444,,14.95217
17666,7AR4,Brown's,35.29222222222222,-91.89,,-0.32081
17667,MS33,Brown's,33.98063055555556,-90.16690833333334,,-1.41673
17668,NE69,Browns,40.867500555555566,-96.11001,,2.41918
17669,OR75,Brownlee,44.846402777777776,-116.89873055555556,,13.53229
17670,15SD,Brownlee,44.883075,-97.10803333333332,,3.06355
17671,TX63,Brownfield Rgnl Medical Center,33.188291666666665,-102.2682,,5.96727
17672,06AL,Brown Stagefield AHP,31.38843888888889,-85.972425,,-4.01303
17673,SDM,Brown Fld Muni,32.572277777777785,-116.98016666666666,KSDM,11.13931
17674,9GA0,Brown Fld,33.05706972222222,-84.34242111111111,,-5.28895
17675,46NC,Brown Fld,34.89277777777778,-80.3733333333333,,-8.11046
17676,3SD3,Brown Fld,43.81179166666666,-102.7199,,6.91485
17677,GEO,Brown County,38.881945583333334,-83.88273666666666,KGEO,-6.36706
17678,6MT4,Brown Cabin,48.03218333333334,-115.07243611111109,,13.60122
17679,OK81,Brown Airstrip,34.68414166666666,-97.86669444444445,,3.57988
17680,6NC4,Brown,35.90568777777778,-81.13952583333334,,-7.77325
17681,81OI,Brown,39.08061527777778,-84.60188888888888,,-5.88741
17682,6FD8,Broward Health Medical Center,26.103975555555557,-80.14143416666667,,-7.05192
17683,2FL1,Broward County Civic Arena,26.15971111111111,-80.325925,,-6.94826
17684,9NE8,Brosius Fld,41.401665277777774,-100.47875027777779,,5.37846
17685,6D1,Brooten Muni/John O Bohmer Fld,45.497048611111104,-95.10420972222221,,1.49118
17686,0AL8,Brookwood Medical Center,33.464072222222235,-86.77286944444445,,-3.69428
17687,9AL1,Brookwood Fed Helipad,33.420277777777784,-86.66944444444445,,-3.76021
17688,12I,Brookville Reservoir,39.533305555555565,-85.00055555555555,,-5.66622
17689,PA04,Brookville Hospital,41.1564525,-79.09309250000001,,-9.95430
17690,BKV,Brooksville-Tampa Bay Rgnl,28.47361111111111,-82.45541666666666,KBKV,-5.94085
17691,IL46,Brooks Ranch,40.46670972222223,-91.03347277777776,,-1.29065
17692,73KY,Brooks Fld,38.033305555555565,-85.80083333333333,,-4.89118
17693,RMY,Brooks Fld,42.25119316666667,-84.95544430555556,KRMY,-6.11405
17694,8NC6,Brooks Fld,35.69373333333333,-79.41095833333334,,-8.82390
17695,BKS,Brooks County,27.206055555555555,-98.12102777777777,KBKS,3.65993
17696,S76,Brooks,47.6721275,-116.78602194444444,,14.09633
17697,0V4,Brookneal/Campbell County,37.14172222222222,-79.01638888888887,,-9.29095
17698,6G8,Brooklyn,42.094215277777785,-84.24095138888889,,-6.61558
17699,0VI1,Brooklyn,37.68888888888888,-77.10138888888888,,-10.50103
17700,9GA6,Brookline - Meadowmere,33.09777777777778,-83.40472222222223,,-5.91499
17701,NH16,Brookline,42.74175416666667,-71.7075725,,-14.13026
17702,5MD1,Brooklandville,39.41666666666666,-76.67777777777778,,-11.04467
17703,73FD,Brookins Air Strip,29.51079472222223,-82.86012027777777,,-5.81663
17704,BKX,Brookings Rgnl,44.30452777777778,-96.81891666666668,KBKX,2.86056
17705,0SD4,Brookings Health System,44.30805555555556,-96.76472222222222,,2.81992
17706,BOK,Brookings,42.07394444444445,-124.28977777777777,KBOK,14.47416
17707,1R7,Brookhaven-Lincoln County,31.60583333333333,-90.40930555555555,,-1.08353
17708,HWV,Brookhaven,40.82195416666667,-72.86690722222221,KHWV,-13.22324
17709,LL22,Brookeridge Air Park,41.732777777777784,-87.99941666666666,,-3.73329
17710,VA00,Brook Hill Farm,37.92818888888889,-79.17808611111111,,-9.32158
17711,8GA9,Brook Bridge Aerodrome,33.276784166666665,-84.41075805555556,,-5.26985
17712,FL95,Broocke Air Patch,27.708641111111113,-80.45283,,-7.07815
17713,9MI9,Bronson Methodist Hospital,42.286988888888885,-85.58056111111111,,-5.65207
17714,II93,Bronson,39.484113888888885,-86.230225,,-4.76667
17715,P15,Brokenstraw,41.83294027777778,-79.36067083333333,,-9.92009
17716,GA76,Broken Ranch,33.15484861111111,-83.89879527777778,,-5.59573
17717,WI55,Broken Prop,43.986091388888894,-88.9834486111111,,-3.26236
17718,BBW,Broken Bow Muni/Keith Glaze Fld,41.43644444444444,-99.64216666666668,KBBW,4.83783
17719,90F,Broken Bow,34.01316666666666,-94.75833333333334,,1.64207
17720,08OL,Broken B,35.4080875,-98.60547777777779,,4.03690
17721,C37,Brodhead,42.59599936111111,-89.3816982222222,,-2.77137
17722,0MA5,Brockton Usar Center,42.05593333333333,-71.05587944444444,,-14.23164
17723,87NC,Brocks,34.916111111111114,-78.60027777777778,,-9.19236
17724,6A7,Brocker Lake,61.481838888888895,-149.77324444444446,,15.41211
17725,4OI8,Brocker Fld,41.05783583333333,-80.75452305555554,,-8.86766
17726,83GA,Brock Airpark,30.99972222222223,-84.50611111111111,,-4.93621
17727,44NC,Broadway Airfield,35.54333333333333,-80.65194444444445,,-8.03063
17728,MU04,Broadwater,36.58978000000001,-89.92008888888891,,-1.78851
17729,00F,Broadus,45.47047222222222,-105.45713888888888,,8.69516
17730,5PA1,Broadt Personal Use,40.99730861111111,-76.38383111111112,,-11.51333
17731,6IA4,Broadlawns Medical Center,41.61666666666667,-93.64055555555555,,0.58765
17732,8WA9,Broadcast House Helistop,47.61956944444446,-122.34871111111109,,15.45183
17733,3GE3,Broad River Air Park,34.412416666666665,-83.18044444444446,,-6.23188
17734,55MN,Britz,45.863075,-94.13392166666668,,0.69078
17735,91TE,Britts Crosswind,30.72397222222222,-97.86291666666666,,3.53520
17736,BTN,Britton Muni,45.81502777777778,-97.74280555555555,KBTN,3.52304
17737,2LS0,Bristow Us LLC,29.413491666666665,-90.29891666666668,,-0.99596
17738,45LA,Bristow Us LLC,29.29555555555556,-89.37111111111109,,-1.58179
17739,LA43,Bristow U S LLC 2,30.04520277777777,-91.8815072222222,,-0.03154
17740,5LA7,Bristow U S LLC,30.051591388888887,-91.87900694444444,,-0.03350
17741,OL06,Bristow Hospital,35.833038888888886,-96.40161944444445,,2.67162
17742,LA09,Bristow (Intracoastal City),29.78644722222223,-92.16132222222221,,0.15952
17743,0CT1,Bristol-Myers Squibb Company,41.48481972222222,-72.75620833333333,,-13.41034
17744,47PN,Bristol Usar Center,40.12233222222222,-74.8968325,,-12.12241
17745,TN04,Bristol Rgnl Medical Center,36.58688611111111,-82.257025,,-7.14283
17746,7VA1,Bristol Rgnl Medical Center,36.586894444444454,-82.25708055555556,,-7.14280
17747,CT03,Bristol Hospital,41.67628333333333,-72.93623055555554,,-13.37195
17748,2OA1,Bristol Airstrip,41.41505555555555,-80.88425444444445,,-8.84820
17749,WN63,Bristol,42.53668611111111,-88.00397,,-3.83552
17750,37VT,Brisson,43.868611111111115,-73.31805555555555,,-13.70507
17751,1TE1,Briscoes Catarina Ranch,28.250272499999998,-99.81699666666668,,4.52823
17752,3WN9,Brion Meml,44.55688333333333,-91.36693611111109,,-1.42090
17753,WI68,Brinsmere,43.39555138888889,-88.64093583333334,,-3.45366
17754,0FA5,Briley Farm,28.572777777777773,-81.6286111111111,,-6.47021
17755,0FA3,Brighton Helipad,27.075833333333332,-81.07116666666666,,-6.61734
17756,45G,Brighton,42.569813888888895,-83.77852777777778,,-7.03671
17757,60FA,Brighton,27.083055555555557,-81.08305555555555,,-6.61102
17758,BMC,Brigham City Rgnl,41.55430555555555,-112.06225,KBMC,11.29527
17759,UT14,Brigham City Community Hospital,41.49196388888889,-112.02641944444444,,11.27141
17760,MA39,Brigham & Women's Hospital,42.33638888888889,-71.10674999999998,,-14.27455
17761,NH33,Brigham,43.19591472222222,-71.47729222222222,,-14.32852
17762,99TX,Briggs Ranch,28.30027166666667,-99.5669875,,4.40468
17763,GA43,Briggs Fld,32.32138888888889,-81.42666666666669,,-7.08993
17764,LA92,Briggs Airfield,30.389452777777773,-92.14738333333334,,0.11715
17765,4MT8,Brier Patch,46.4738888888889,-114.05466666666666,,12.92123
17766,TS87,Bridle Ridge,30.417983333333336,-96.07940111111112,,2.51672
17767,ME37,Bridgton Hospital,44.046163888888884,-70.71303888888889,,-14.82861
17768,90NJ,Bridgewater Crossing,40.58222222222223,-74.61388888888888,,-12.35511
17769,VBW,Bridgewater Air Park,38.3667375,-78.96033416666667,KVBW,-9.52837
17770,0NY4,Bridgeview,41.98272222222222,-73.96322222222223,,-12.96538
17771,JY26,Bridgeton,39.414,-75.81632222222223,,-11.51121
17772,6S1,Bridger Muni,45.2916138888889,-108.92569888888887,,10.52304
17773,WY34,Bridger Creek,43.34051444444446,-107.68702472222222,,9.65223
17774,6NJ9,Bridgeport-Cahill Fld,39.791779722222216,-75.37463527777777,,-11.81423
17775,XBP,Bridgeport Muni,33.17395972222222,-97.82842713888887,KXBP,3.53902
17776,0CT7,Bridgeport Hospital,41.18838055555555,-73.16674722222223,,-13.16521
17777,GA66,Bridge Building,33.809669444444445,-84.39515,,-5.34483
17778,AR43,Brickey,35.10008527777778,-92.78349944444444,,0.29880
17779,9GA1,Briar Patch,32.44888888888889,-81.33694444444444,,-7.16369
17780,11XA,Briar Lakes Ranch,31.949722222222228,-95.71305555555556,,2.27763
17781,2MT5,Briar Creek,45.59413888888889,-111.1522222222222,,11.59628
17782,LS54,Brian's,30.69483202777777,-91.19286191666669,,-0.51119
17783,CL13,Brian Ranch,34.51527277777778,-117.76200583333332,,11.68676
17784,12J,Brewton Muni,31.05071138888889,-87.06726666666668,,-3.25102
17785,HDE,Brewster Fld,40.45180000000001,-99.33600833333333,KHDE,4.61279
17786,0B2,Brewer,44.76383333333333,-68.76786111111112,,-15.66696
17787,KTS,Brevig Mission,65.33133333333333,-166.46572222222218,PFKT,8.12512
17788,NC16,Brevard,35.222614166666666,-82.72679194444444,,-6.64050
17789,ME12,Brettuns Pond,44.387844444444454,-70.2545025,,-15.08127
17790,C82,Bresson,41.762530277777785,-89.10148111111108,,-2.89079
17791,5K0,Bressler Fld,39.74413888888889,-101.55647222222223,,5.96679
17792,17ME,Bresett's Mountainside,47.2025,-67.99166666666667,,-16.58781
17793,FNB,Brenner Fld,40.07877777777778,-95.59200000000001,KFNB,2.06970
17794,55IN,Brenneke,41.14472222222222,-84.8622222222222,,-6.00590
17795,79C,Brennand,44.15998416666667,-88.55955472222222,,-3.62460
17796,11R,Brenham Muni,30.2196755,-96.37440277777776,,2.69035
17797,1TN7,Brendle's,36.54787916666667,-82.52237222222222,,-6.96070
17798,PWT,Bremerton Ntl,47.49025,-122.76480555555555,KPWT,15.49550
17799,2ND9,Brekhus Fld,48.81668833333334,-101.91710805555556,,6.64012
17800,8MN3,Breezy Point,46.59583333333334,-94.22,,0.70205
17801,0FD5,Breezy Knoll,30.82018333333333,-86.34439166666668,,-3.70589
17802,VA13,Breezy Knoll,37.2654225,-79.04279749999998,,-9.29500
17803,JY30,Breezy Acres Farm,39.7286,-74.83664999999998,,-12.07645
17804,05MD,Breezecroft,39.24421880555556,-76.19867144444444,,-11.27492
17805,23MD,Breezecroft,39.255555555555546,-76.20694444444446,,-11.27255
17806,2VG5,Breeden Company,36.83131666666667,-76.06603333333334,,-10.92392
17807,AK05,Breeden,60.54105,-150.59921666666668,,15.03488
17808,VA66,Breeden,38.60763333333333,-77.56942777777778,,-10.39429
17809,17AR,Bredlow Farm,34.553055555555545,-92.09138888888887,,-0.14264
17810,I93,Breckinridge County,37.78480555555555,-86.44127777777778,,-4.40209
17811,19ND,Breckheimer,47.73333083333333,-98.48871194444445,,4.06081
17812,1AR0,Breckenridge,35.400725,-91.129375,,-0.85244
17813,2MO4,Breckenridge,38.11444444444445,-94.17666666666668,,1.13395
17814,08ND,Brecht Strip,47.323063888888896,-102.09767305555556,,6.70308
17815,03TT,Brazos Polo,29.63211666666667,-95.93248055555556,,2.44314
